idx,year,org_area_num,org_area_name,org_dirgen_num,org_dirgen_name,org_serv_num,org_serv_name,prog_num,prog_name,econ_num,descripcion,amount
2192,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24133,Taller De  Empleo  Amate,14328,RETRIBU.PERSONAL,18847.97
2193,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24133,Taller De  Empleo  Amate,14329,RETRIB. ALUMNOS,37457.81
2194,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24133,Taller De  Empleo  Amate,16000,SEGURIDAD SOCIAL. PERSONAL,6532.46
2195,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24133,Taller De  Empleo  Amate,16028,SEGURIDAD SOCIAL.ALUMNOS.,1344.94
2196,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24134,Escuela Taller  Tres Barrios - Amate,14328,RETRIBU.PERSONAL ESCUELA TALLER EMPLEO AMATE,98262.28
2197,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24134,Escuela Taller  Tres Barrios - Amate,1432860,RETRIBU.PERSONAL ESCUELA TALLER EMPLEO AMATE,58563.84
2198,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24134,Escuela Taller  Tres Barrios - Amate,14329,RETRIB. ALUMNOS ESCUELA TALLER EMPLEO AMATE,98955.27
2199,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24134,Escuela Taller  Tres Barrios - Amate,1432960,RETRIB. ALUMNOS ESCUELA TALLER EMPLEO AMATE,60053.22
2200,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24134,Escuela Taller  Tres Barrios - Amate,16000,SEGURIDAD SOCIAL.ESCUELA TALLER EMPLEO AMATE,32034.1
2201,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24134,Escuela Taller  Tres Barrios - Amate,1600060,SEGURIDAD SOCIAL.ESCUELA TALLER EMPLEO AMATE,19440.61
2202,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24134,Escuela Taller  Tres Barrios - Amate,16028,SEGURIDAD SOCIAL.ALUMNOS. ESCUELA TALLER EMPLEO AMATE,5015.7
2203,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24134,Escuela Taller  Tres Barrios - Amate,1602860,SEGURIDAD SOCIAL.ALUMNOS. ESCUELA TALLER EMPLEO AMATE,3043.89
2204,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24134,Escuela Taller  Tres Barrios - Amate,2030060,ARRENDAMIENTO MAQUINARIA,3590.38
2205,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24134,Escuela Taller  Tres Barrios - Amate,2200060,MATERIAL DE OFICINA,2051.64
2206,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24134,Escuela Taller  Tres Barrios - Amate,2200160,"PRENSA, REVISTA Y LIBROS",2051.64
2207,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24134,Escuela Taller  Tres Barrios - Amate,2200260,MATERIAL INFORMÁTICO NO INVENTARIABLE,2051.64
2208,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24134,Escuela Taller  Tres Barrios - Amate,2219960,OTROS SUMINISTROS . MATERIALES DIVERSOS,55407.13
2209,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24134,Escuela Taller  Tres Barrios - Amate,2240060,SEGUROS DE ACCIDENTE,1538.73
2210,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24134,Escuela Taller  Tres Barrios - Amate,2260260,PUBLICIDAD Y PROPAGANDA,1025.82
2211,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24134,Escuela Taller  Tres Barrios - Amate,2269960,GASTOS DIVERSOS,1595.73
2212,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24134,Escuela Taller  Tres Barrios - Amate,2270660,ESTUDIOS Y TRABAJOS TÉCNICOS,3077.46
2213,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24134,Escuela Taller  Tres Barrios - Amate,2279960,OTROS TRABAJOS REALIZADOS POR OTRAS EMP.Y PROF.,1025.82
2214,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24135,Escuela Taller San Pablo,14328,RETRIBUC. PERSONAL E.T. SAN PABLO,67455.06
2215,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24135,Escuela Taller San Pablo,1432860,RETRIBUC. PERSONAL E.T. SAN PABLO,53915.06
2216,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24135,Escuela Taller San Pablo,14329,RETRIBUC. ALUMNOS E.T. SAN PABLO,82100.18
2217,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24135,Escuela Taller San Pablo,1432960,RETRIBUC. ALUMNOS E.T. SAN PABLO,65620.52
2218,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24135,Escuela Taller San Pablo,16000,SEGURIDAD SOCIAL SAN PABLO,22820.59
2219,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24135,Escuela Taller San Pablo,1600060,SEGURIDAD SOCIAL SAN PABLO,18239.9
2220,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24135,Escuela Taller San Pablo,16028,SEGURIDAD SOCIAL  ALUMNOS SAN PABLO,4161.38
2221,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24135,Escuela Taller San Pablo,1602860,SEGURIDAD SOCIAL  ALUMNOS SAN PABLO,3326.08
2222,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24135,Escuela Taller San Pablo,2030060,ARRENDAMIENTO MAQUINARIA,3590.38
2223,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24135,Escuela Taller San Pablo,2200060,MATERIAL DE OFICINA,2051.64
2224,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24135,Escuela Taller San Pablo,2200160,"PRENSA, REVISTA Y LIBROS",2051.64
2225,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24135,Escuela Taller San Pablo,2200260,MATERIAL INFORMÁTICO NO INVENTARIABLE,2051.64
2226,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24135,Escuela Taller San Pablo,2219960,OTROS SUMINISTROS . MATERIALES DIVERSOS,55407.13
2227,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24135,Escuela Taller San Pablo,2240060,SEGUROS ACCIDENTES,1538.73
2228,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24135,Escuela Taller San Pablo,2260260,PUBLICIDAD Y PROPAGANDA,1025.82
2229,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24135,Escuela Taller San Pablo,2269960,GASTOS DIVERSOS. SAN PABLO,1595.73
2230,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24135,Escuela Taller San Pablo,2270660,ESTUDIOS Y TRABAJOS TECNICOS.,3077.46
2231,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30105,Empleo. Proyectos de Formación,24135,Escuela Taller San Pablo,2279960,OTROS TRABAJOS REALIZADOS POR OTRAS EMP.Y PROF.,1025.82
2232,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30106,Empleo. Proyectos de Formación Solicitados,24120,Escuela Taller Alcosa C.F.,14328,RETRIBU.PERSONAL,100000
2233,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30106,Empleo. Proyectos de Formación Solicitados,24120,Escuela Taller Alcosa C.F.,16000,SEGURIDAD SOCIAL. PERSONAL,50000
2234,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30106,Empleo. Proyectos de Formación Solicitados,24121,Escuela Taller En Barrio Sur,14328,RETRIBUCIONES PERSONAL,150000
2235,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30106,Empleo. Proyectos de Formación Solicitados,24121,Escuela Taller En Barrio Sur,16000,SEGURIDAD SOCIAL,50000
2236,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30106,Empleo. Proyectos de Formación Solicitados,24127,Taller De Empleo En Poligono Sur I ((comunidad-territorio),14328,RETRIBU.PERSONAL,55735.68
2237,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30106,Empleo. Proyectos de Formación Solicitados,24127,Taller De Empleo En Poligono Sur I ((comunidad-territorio),14329,RETRIB. ALUMNOS,45000
2238,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30106,Empleo. Proyectos de Formación Solicitados,24127,Taller De Empleo En Poligono Sur I ((comunidad-territorio),16000,SEGURIDAD SOCIAL. PERSONAL,11888.37
2239,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30106,Empleo. Proyectos de Formación Solicitados,24127,Taller De Empleo En Poligono Sur I ((comunidad-territorio),16028,SEGURIDAD SOCIAL.ALUMNOS.,1500
2240,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30106,Empleo. Proyectos de Formación Solicitados,24128,Escuela Taller Torreblanca Centro De Formación,14328,RETRIBUCIONES PERSONAL,150000
2241,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30106,Empleo. Proyectos de Formación Solicitados,24128,Escuela Taller Torreblanca Centro De Formación,16000,SEGURIDAD SOCIAL,50000
2242,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30106,Empleo. Proyectos de Formación Solicitados,24130,Taller De Empleo Torreblanca,14328,RETRIBU.PERSONAL,52906.38
2243,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30106,Empleo. Proyectos de Formación Solicitados,24130,Taller De Empleo Torreblanca,14329,RETRIB. ALUMNOS,45000
2244,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30106,Empleo. Proyectos de Formación Solicitados,24130,Taller De Empleo Torreblanca,16000,SEGURIDAD SOCIAL. PERSONAL,11888.37
2245,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30106,Empleo. Proyectos de Formación Solicitados,24130,Taller De Empleo Torreblanca,16028,SEGURIDAD SOCIAL.ALUMNOS.,1500
2246,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30106,Empleo. Proyectos de Formación Solicitados,24131,Taller De Empleo Norte,14328,RETRIBU.PERSONAL,34323.6
2247,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30106,Empleo. Proyectos de Formación Solicitados,24131,Taller De Empleo Norte,14329,RETRIB. ALUMNOS,45000
2248,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30106,Empleo. Proyectos de Formación Solicitados,24131,Taller De Empleo Norte,16000,SEGURIDAD SOCIAL. PERSONAL,3919.31
2249,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30106,Empleo. Proyectos de Formación Solicitados,24131,Taller De Empleo Norte,16028,SEGURIDAD SOCIAL.ALUMNOS.,1500
2250,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30106,Empleo. Proyectos de Formación Solicitados,24132,Taller Empleo En Poligono Sur Ii(sostenible),14328,RETRIBUCIONES PERSONAL,45000
2251,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30106,Empleo. Proyectos de Formación Solicitados,24132,Taller Empleo En Poligono Sur Ii(sostenible),14329,RETRIBUCIONES ALUMNOS,55735.68
2252,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30106,Empleo. Proyectos de Formación Solicitados,24132,Taller Empleo En Poligono Sur Ii(sostenible),16000,SEGURIDAD SOCIAL,11888.37
2253,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30106,Empleo. Proyectos de Formación Solicitados,24132,Taller Empleo En Poligono Sur Ii(sostenible),16028,SEGURIDAD SOCIAL ALUMNOS,1500
2254,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30106,Empleo. Proyectos de Formación Solicitados,24133,Taller De  Empleo  Amate,14328,RETRIBU.PERSONAL,31494.3
2255,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30106,Empleo. Proyectos de Formación Solicitados,24133,Taller De  Empleo  Amate,14329,RETRIB. ALUMNOS,45000
2256,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30106,Empleo. Proyectos de Formación Solicitados,24133,Taller De  Empleo  Amate,16000,SEGURIDAD SOCIAL. PERSONAL,3922.18
2257,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30106,Empleo. Proyectos de Formación Solicitados,24133,Taller De  Empleo  Amate,16028,SEGURIDAD SOCIAL.ALUMNOS.,1500
2258,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30107,Empleo. Proyectos de Insercción,24139,Proyectos Redes  Sevilla,14300,OTRO PERSONAL. REDES,256304.6
2259,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30107,Empleo. Proyectos de Insercción,24139,Proyectos Redes  Sevilla,16000,SEGURIDAD SOCIAL. REDES,76783.8
2260,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30107,Empleo. Proyectos de Insercción,24139,Proyectos Redes  Sevilla,20300,"ARRENDAMIENTO DE MAQUINARIAS, INSTAL. Y UTILL",4483.45
2261,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30107,Empleo. Proyectos de Insercción,24139,Proyectos Redes  Sevilla,22000,MATERIAL DE OFICINA NO INVENTARIABLE,2970
2262,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30107,Empleo. Proyectos de Insercción,24139,Proyectos Redes  Sevilla,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS. PUB.",2120
2263,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30107,Empleo. Proyectos de Insercción,24139,Proyectos Redes  Sevilla,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,776.52
2264,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30107,Empleo. Proyectos de Insercción,24139,Proyectos Redes  Sevilla,22104,SUMINISTRO DE VESTUARIO,2450
2265,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30107,Empleo. Proyectos de Insercción,24139,Proyectos Redes  Sevilla,22110,PRODUCTOS DE LIMPIEZA Y ASEO,250
2266,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30107,Empleo. Proyectos de Insercción,24139,Proyectos Redes  Sevilla,22199,OTROS SUMINISTROS . MATERIALES DIVERSOS,3670
2267,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30107,Empleo. Proyectos de Insercción,24139,Proyectos Redes  Sevilla,22201,COMUNICACIONES POSTALES,87.34
2268,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30107,Empleo. Proyectos de Insercción,24139,Proyectos Redes  Sevilla,22203,COMUNICACIONES INFORMÁTICAS,20
2269,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30107,Empleo. Proyectos de Insercción,24139,Proyectos Redes  Sevilla,22400,PRIMAS DE SEGUROS,832.6
2270,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30107,Empleo. Proyectos de Insercción,24139,Proyectos Redes  Sevilla,22602,PUBLICIDAD Y PROPAGANDA,18484
2271,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30107,Empleo. Proyectos de Insercción,24139,Proyectos Redes  Sevilla,22699,GASTOS DIVERSOS,2270
2272,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30107,Empleo. Proyectos de Insercción,24139,Proyectos Redes  Sevilla,22701,SEGURIDAD,331.86
2273,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30107,Empleo. Proyectos de Insercción,24139,Proyectos Redes  Sevilla,22706,EST. Y TRAB. TECNICOS,149769.81
2274,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30107,Empleo. Proyectos de Insercción,24139,Proyectos Redes  Sevilla,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP.Y PROF.,1770
2275,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30107,Empleo. Proyectos de Insercción,24139,Proyectos Redes  Sevilla,23020,DIETAS,138.59
2276,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30107,Empleo. Proyectos de Insercción,24139,Proyectos Redes  Sevilla,23120,LOCOMOCIÓN,351.54
2277,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30107,Empleo. Proyectos de Insercción,24139,Proyectos Redes  Sevilla,48102,BECAS,143241.2
2278,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30108,Empleo. Proyectos de Insercción Solicitados,24145,Proyecto Edem. Educacion Y Empleo,14300,OTRO PERSONAL. EDEM,152645.01
2279,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30108,Empleo. Proyectos de Insercción Solicitados,24145,Proyecto Edem. Educacion Y Empleo,16000,SEGURIDAD SOCIAL. EDEM,15000
2280,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30108,Empleo. Proyectos de Insercción Solicitados,24166,P.Experiencias Profesionales,14300,OTRO PERSONAL. EPE,76578.88
2281,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30108,Empleo. Proyectos de Insercción Solicitados,24166,P.Experiencias Profesionales,16000,SEGURIDAD SOCIAL. EPE,23229.8
2282,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30108,Empleo. Proyectos de Insercción Solicitados,24168,Prg.Acciones Experimentales,14300,OTRO PERSONAL. PAE,72613.34
2283,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30108,Empleo. Proyectos de Insercción Solicitados,24168,Prg.Acciones Experimentales,16000,SEGURIDAD SOCIAL. PAE,18153.34
2284,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30109,Empleo. Proyectos de Orientación,24179,Proyecto Orienta,14300,OTRO PERSONAL.  P. ORIENTA,360493.31
2285,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30109,Empleo. Proyectos de Orientación,24179,Proyecto Orienta,1430060,OTRO PERSONAL.  P. ORIENTA,181122.63
2286,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30109,Empleo. Proyectos de Orientación,24179,Proyecto Orienta,16000,SEGURIDAD SOCIAL.  P. ORIENTA,58730.48
2287,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30109,Empleo. Proyectos de Orientación,24179,Proyecto Orienta,1600060,SEGURIDAD SOCIAL.  P. ORIENTA,61356.23
2288,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30109,Empleo. Proyectos de Orientación,24179,Proyecto Orienta,2260260,PUBLICIDAD Y PROPAGANDA,6531.91
2289,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30110,Empleo. Proyectos de Orientación Solicitados,24179,Proyecto Orienta,14300,OTRO PERSONAL.  P. ORIENTA,150000
2290,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30110,Empleo. Proyectos de Orientación Solicitados,24179,Proyecto Orienta,16000,SEGURIDAD SOCIAL.  P. ORIENTA,100000
2291,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30111,Servicio de Consumo,43107,Consumo,21000,CONSERV. INFRAESTRUC. Y BIENES NATURALES,7557.45
2292,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30111,Servicio de Consumo,43107,Consumo,22699,GASTOS DIVERSOS,13935.22
2293,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30111,Servicio de Consumo,43107,Consumo,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,222300
2294,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30111,Servicio de Consumo,43107,Consumo,23300,OTRAS INDEMNIZACIONES JAC,25665.34
2295,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30111,Servicio de Consumo,43107,Consumo,48900,OTRAS TRANSFERENCIAS,19320
2296,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30111,Servicio de Consumo,43302,Promoción Comercial E Industrial,44901,SEVILLA GLOBAL: TRANSFE. CORRIENTES,3417021.08
2297,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",301,Dirección Gral. De Empleo Y Economía,30111,Servicio de Consumo,49103,Televisión  Y Radio Municipal,44906,DESEVILLA DIGITAL UNO TV,1800000
2298,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",305,Consorcio De Turismo,30500,Consorcio de Turismo,43201,Consorcio De Turismo,46700,TRANSFERENCIA A CONSORCIO DE TURISMO,1889378.4
2299,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",305,Consorcio De Turismo,30500,Consorcio de Turismo,43201,Consorcio De Turismo,76700,TRANSFERENCIA A CONSORCIO DE TURISMO,1600000
2300,2012,3,"Empleo, Economía, Fiestas mayores y Turismo",306,Oficina De Relaciones Externas (apes),30600,Oficina de Relaciones Externas,91200,Organos De Gobierno,48924,OFICINA DE RELACIONES EXTERIORES,1000000
2301,2012,4,Seguridad y Movilidad,400,Área De Seguridad Y Movilidad,40000,Área de Seguridad y Movilidad,13001,Direccion Y Admon. Seguridad Ciudadana,23020,DIETAS DEL PERSONAL,29303
2302,2012,4,Seguridad y Movilidad,401,Dirección Gral. De Movilidad,40100,Dirección General de Movilidad,44101,Mantenimiento Y Desarrollo Del Transporte,46700,CONSORCIO DE TRANSPORTE,2875962
2303,2012,4,Seguridad y Movilidad,401,Dirección Gral. De Movilidad,40100,Dirección General de Movilidad,44101,Mantenimiento Y Desarrollo Del Transporte,76700,A CONSORCIO DE TRANSPORTE,24251
2304,2012,4,Seguridad y Movilidad,401,Dirección Gral. De Movilidad,40101,Servicio de Proyectos y Obras,13301,Trafico Y Transportes,21000,MANTENIMIENTO DE LOS APARCAMIENTOS,114000
2305,2012,4,Seguridad y Movilidad,401,Dirección Gral. De Movilidad,40101,Servicio de Proyectos y Obras,13301,Trafico Y Transportes,21300,"CONSERVA. MAQUINARIA, INSTAL. Y UTILLAJE",1928483.31
2306,2012,4,Seguridad y Movilidad,401,Dirección Gral. De Movilidad,40101,Servicio de Proyectos y Obras,13301,Trafico Y Transportes,22100,SUMINISTRO ENERGIA ELÉCTRICA,543461.08
2307,2012,4,Seguridad y Movilidad,401,Dirección Gral. De Movilidad,40101,Servicio de Proyectos y Obras,13301,Trafico Y Transportes,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFES.,19000
